hour,dirTag,meanSpeed
0,12_1_12B,20.545454545454547
0,12_1_12D,24.1875
0,130_0_130A,16.26086956521739
0,130_0_130B,23.833333333333332
0,130_1_130A,20.746478873239436
0,131_0_131r,17.855670103092784
0,131_1_131r,17.432989690721648
0,132_0_132,21.26027397260274
0,132_1_132,20.71604938271605
0,133_1_133,16.164948453608247
0,134_0_134Dr,21.15909090909091
0,134_1_134Bpm,18.096774193548388
0,134_1_134Dr,16.070422535211268
0,135_0_135,15.366666666666667
0,135_1_135,13.712328767123287
0,14_0_14,13.179775280898877
0,14_1_14,16.691358024691358
0,15_0_15,20.175
0,15_1_15,23.180555555555557
0,160_0_160,18.659574468085108
0,161_0_161,10.855670103092784
0,161_1_161,12.88659793814433
0,162_0_162con,15.70103092783505
0,162_1_162con,18.63529411764706
0,165_1_165,15.835051546391753
0,167_0_167A,17.205479452054796
0,167_0_167B,0.0
0,167_1_167A,16.836363636363636
0,167_1_167B,17.11111111111111
0,168_0_168,13.214285714285714
0,169_0_169A,24.207792207792206
0,169_0_169B,16.26923076923077
0,169_1_169A,17.924050632911392
0,169_1_169B,15.0
0,16_1_16,12.585106382978724
0,171_0_171,18.939393939393938
0,171_1_171,14.854545454545455
0,17_0_17A,21.041666666666668
0,17_1_17A,29.833333333333332
0,184_0_184,11.64864864864865
0,184_1_184,19.0
0,189_0_189,15.716216216216216
0,189_1_189,16.08974358974359
0,19_0_19,8.87912087912088
0,19_1_19,7.739583333333333
0,20_0_20,13.45360824742268
0,20_1_20,15.958762886597938
0,21_0_21C,17.422680412371133
0,21_1_21C,18.20618556701031
0,22_0_22,10.026315789473685
0,22_1_22,9.819148936170214
0,23_0_23,16.674418604651162
0,23_1_23,11.208333333333334
0,24_0_24B,17.3125
0,24_1_24B,11.285714285714286
0,25_0_25A,17.12
0,25_0_25B,15.958333333333334
0,25_0_25C,14.479166666666666
0,25_1_25A,15.2
0,25_1_25C,14.354166666666666
0,26_0_26,14.326530612244898
0,26_1_26,12.76530612244898
0,28_0_28,22.363636363636363
0,28_1_28,20.153846153846153
0,29_0_29Dcon,11.693877551020408
0,29_1_29Dcon,10.479591836734693
0,304_1_304Bus,23.666666666666668
0,306_1_306,9.0
0,30_0_30A,11.613636363636363
0,30_1_30A,12.755555555555556
0,31_0_31Con,9.255102040816327
0,31_1_31Con,14.704545454545455
0,32_0_32A,12.020408163265307
0,32_0_32C,10.53763440860215
0,32_0_32D,11.28048780487805
0,32_1_32A,15.806122448979592
0,32_1_32C,11.610526315789473
0,32_1_32D,18.098591549295776
0,33_0_33Con,19.6
0,33_1_33Con,16.05263157894737
0,34_0_34B,17.428571428571427
0,34_0_34C,14.428571428571429
0,34_1_34A,15.438775510204081
0,34_1_34C,12.724489795918368
0,35_0_35A,13.459183673469388
0,35_0_35B,15.146341463414634
0,35_1_35A,13.36734693877551
0,35_1_35B,15.568181818181818
0,36_0_36JCon,13.545454545454545
0,36_1_36JCon,20.76923076923077
0,37_0_37A,20.13131313131313
0,37_0_37B,20.555555555555557
0,37_1_37A,22.431578947368422
0,38_0_38A,18.21212121212121
0,39_0_39B,15.171717171717171
0,39_1_39A,17.92929292929293
0,39_1_39B,19.0
0,40_0_40A,16.224719101123597
0,40_0_40B,9.55421686746988
0,40_1_40A,15.736842105263158
0,41_0_41,14.868686868686869
0,42_0_42A,20.646464646464647
0,42_1_42A,16.858585858585858
0,43_0_43B,13.729166666666666
0,43_1_43A,18.68686868686869
0,43_1_43B,17.632653061224488
0,44_0_44,17.09375
0,44_1_44,13.747474747474747
0,45_0_45B,19.11111111111111
0,46_0_46,20.126315789473683
0,46_1_46,17.95876288659794
0,47_0_47B,13.919191919191919
0,47_1_47B,16.432989690721648
0,47_1_47C,17.06451612903226
0,48_0_48,21.80952380952381
0,48_1_48,26.390625
0,49_0_49,16.804347826086957
0,49_1_49,20.264705882352942
0,501_0_501Bbus,6.666666666666667
0,501_0_501D,9.787878787878787
0,501_1_501Bbus,9.666666666666666
0,501_1_501D,8.686868686868687
0,503_0_503con,7.666666666666667
0,503_1_503con,7.76530612244898
0,504_0_504A,5.898989898989899
0,504_0_504B,6.595959595959596
0,504_0_504Dbus,10.357142857142858
0,504_0_DIBQ,5.875
0,504_1_504Dbus,15.07865168539326
0,505_0_505con,7.444444444444445
0,505_1_505con,8.202020202020202
0,506_0_506,8.585858585858587
0,507_0_507,12.0
0,507_1_507,12.60204081632653
0,508_1_508lo,12.7
0,509_0_509,8.343434343434344
0,509_1_509,7.08080808080808
0,50_0_50,17.76086956521739
0,50_1_50,12.642857142857142
0,510_0_510A,7.414141414141414
0,510_1_510A,6.494949494949495
0,512_0_512bus,7.888888888888889
0,512_1_512bus,8.373737373737374
0,51_0_51,20.949494949494948
0,51_1_51,17.96969696969697
0,52_0_52G,13.052083333333334
0,52_1_52Bcon,15.25
0,52_1_52Fcon,16.066666666666666
0,52_1_52G,14.131313131313131
0,52_1_T1T3,15.482758620689655
0,53_0_53A,17.696969696969695
0,53_1_53A,18.424242424242426
0,54_0_54A,17.31313131313131
0,54_0_54Bpm,15.282828282828282
0,54_1_54A,15.333333333333334
0,55_0_55,16.72222222222222
0,55_1_55,13.11864406779661
0,56_0_56A,13.720430107526882
0,56_1_56A,11.652631578947368
0,57_0_57,16.19191919191919
0,59_0_59A,18.205479452054796
0,59_0_59B,18.01388888888889
0,59_1_59A,14.862745098039216
0,59_1_59B,16.83582089552239
0,60_0_60B,24.16216216216216
0,60_1_60B,19.195121951219512
0,61_0_61,14.505747126436782
0,61_1_61,13.738095238095237
0,62_0_62,17.82051282051282
0,62_1_62,13.602150537634408
0,64_0_64,11.223880597014926
0,64_1_64,11.863636363636363
0,65_0_65,8.0
0,65_1_65,7.7032967032967035
0,66_0_66A,16.844155844155843
0,66_0_66B,14.73913043478261
0,66_1_66A,14.2125
0,66_1_66B,20.295081967213115
0,67_0_67A,19.34020618556701
0,68_0_68B,17.25
0,69_0_69A,14.9
0,69_0_69B,13.533333333333333
0,69_1_69A,21.479166666666668
0,69_1_69B,16.755102040816325
0,70_0_70A,12.727272727272727
0,70_1_70A,13.202020202020202
0,71_0_71,15.214285714285714
0,71_1_71,14.89795918367347
0,72_0_72A,9.619718309859154
0,72_0_72B,11.47872340425532
0,72_1_72A,12.859649122807017
0,72_1_72B,11.191919191919192
0,72_1_72C,12.6
0,73_0_73Cp,18.782608695652176
0,73_1_73B,16.57894736842105
0,73_1_73C,18.274509803921568
0,74_0_74,14.98913043478261
0,74_1_74,12.48913043478261
0,75_0_75A,14.285714285714286
0,75_1_75A,8.32
0,76_0_76A,18.454545454545453
0,76_0_76B,20.29268292682927
0,76_1_76A,16.404040404040405
0,77_0_77,11.67123287671233
0,77_1_77,14.393939393939394
0,78_0_78,11.390243902439025
0,78_1_78,18.257575757575758
0,79_0_79A,20.737704918032787
0,79_0_79B,19.054054054054053
0,79_1_79A,12.563829787234043
0,79_1_79B,15.142857142857142
0,7_0_7,14.1010101010101
0,7_1_7,12.767676767676768
0,80_0_80,17.15463917525773
0,80_1_80,16.6734693877551
0,81_0_81,16.109756097560975
0,81_1_81,14.35483870967742
0,82_0_82,18.452380952380953
0,82_1_82,12.936170212765957
0,83_0_83,9.361702127659575
0,83_1_83,15.468354430379748
0,84_0_84A,16.696969696969695
0,84_0_84Cp,18.285714285714285
0,84_0_84D,0.5
0,84_1_84A,18.04040404040404
0,84_1_84D,9.285714285714286
0,85_0_85A,16.68686868686869
0,86_0_86A,25.285714285714285
0,86_0_86D,21.897435897435898
0,86_1_86A,20.2625
0,86_1_86D,20.47887323943662
0,87_0_87A,13.301369863013699
0,87_1_87A,16.444444444444443
0,88_0_88A,12.613333333333333
0,88_0_88B,10.86111111111111
0,88_1_88A,17.625
0,88_1_88B,17.275862068965516
0,8_0_8,18.95294117647059
0,8_1_8,16.357894736842105
0,900_1_900,35.96969696969697
0,902_0_902,20.341463414634145
0,902_1_902,21.054054054054053
0,903_0_903A,15.89247311827957
0,903_1_903A,14.393939393939394
0,905_1_905Apm,17.979166666666668
0,90_0_90CCon,10.828282828282829
0,90_1_90CCon,9.121212121212121
0,91_0_91C,19.050505050505052
0,91_0_91Dpm,12.0
0,91_1_91C,14.878787878787879
0,924_0_924,22.962962962962962
0,924_1_924,19.36111111111111
0,925_0_925,21.582278481012658
0,925_1_925,16.51578947368421
0,927_0_927C,34.25
0,927_0_927Dp,26.541666666666668
0,927_1_927C,30.045454545454547
0,927_1_927Dp,19.81081081081081
0,929_1_929Dcon,13.127659574468085
0,92_0_92,11.588235294117647
0,92_1_92,16.03076923076923
0,937_0_937,18.354166666666668
0,937_1_937,15.555555555555555
0,939_0_939B,18.292929292929294
0,939_1_939B,19.444444444444443
0,93_0_93,17.367346938775512
0,93_1_93,16.12
0,941_0_941,13.9375
0,941_1_941,12.525
0,944_0_944pm,0.0
0,945_0_945,19.545454545454547
0,945_1_945,18.291666666666668
0,94_1_94A,7.848484848484849
0,952_0_952con,18.88888888888889
0,952_1_952con,22.568181818181817
0,952_1_oosT1T3,23.0
0,953_0_953A,35.23809523809524
0,954_0_954,27.727272727272727
0,95_0_95A,16.252525252525253
0,95_0_95B,17.743243243243242
0,95_1_95A,20.585858585858585
0,95_1_95B,20.612903225806452
0,960_0_960D,16.046875
0,960_1_960D,30.0
0,968_0_968,2.0
0,968_1_968,20.545454545454547
0,96_1_96B,19.443298969072163
0,96_1_96D,19.823529411764707
0,97_0_97A,12.102272727272727
0,97_0_97B,15.033898305084746
0,97_0_97C,3.25
0,97_1_97A,14.180851063829786
0,97_1_97B,14.606741573033707
0,97_1_97C,10.529411764705882
0,984_0_984A,11.31578947368421
0,984_1_984A,17.20689655172414
0,985_0_985A,18.767676767676768
0,985_0_985B,17.03846153846154
0,985_1_985A,16.95959595959596
0,985_1_985B,4.5
0,986_0_986,24.61904761904762
0,989_0_989,17.135135135135137
0,989_1_989,16.4
0,98_0_98C,16.53932584269663
0,98_1_98C,18.91566265060241
0,995_0_995,17.666666666666668
0,995_1_995,27.27777777777778
0,996_0_996,13.692307692307692
0,996_1_996,20.791666666666668
0,99_0_99,15.423728813559322
0,99_1_99,14.848484848484848
0,9_0_9,17.13131313131313
0,9_1_9,18.757575757575758
1,100_0_100A,16.387096774193548
1,100_1_100A,19.680851063829788
1,101_0_101,10.45
1,101_1_101,15.382352941176471
1,102_0_102D,17.057471264367816
1,102_1_102D,18.789473684210527
1,104_0_104,25.671875
1,104_1_104,21.875
1,106_0_106,23.193548387096776
1,107_0_107A,15.416666666666666
1,107_1_107B,16.511627906976745
1,108_0_108A,17.894736842105264
1,108_1_108A,22.24418604651163
1,109_0_109B,14.655172413793103
1,109_0_109C,11.976190476190476
1,109_1_109B,14.108108108108109
1,109_1_109C,15.463414634146341
1,110_0_110A,23.95
1,110_0_110C,19.746031746031747
1,110_1_110A,19.266666666666666
1,110_1_110C,13.235955056179776
1,111_0_111,19.88
1,111_1_111,18.25974025974026
1,112_0_112Cp,22.6
1,113_0_113,13.98913043478261
1,113_1_113,13.709677419354838
1,115_0_115,15.049382716049383
1,115_1_115,23.02857142857143
1,116_1_116,20.073684210526316
1,118_0_118p,17.859375
1,118_1_118p,19.367816091954023
1,11_0_11A,20.694736842105264
1,11_1_11A,17.12
1,120_0_120,14.865168539325843
1,120_1_120,14.783132530120483
1,121_0_121,9.989473684210527
1,121_1_121,9.191011235955056
1,122_0_122,15.578947368421053
1,122_1_122,19.246376811594203
1,123_0_123B,19.63953488372093
1,123_0_123C,20.60919540229885
1,123_1_123B,22.833333333333332
1,123_1_123C,18.45744680851064
1,124_0_124Con,10.563829787234043
1,124_1_124Con,16.265060240963855
1,125_0_125,18.764705882352942
1,125_1_125,11.615384615384615
1,126_0_126Con,15.513513513513514
1,126_1_126Con,6.013888888888889
1,127_0_127,11.76388888888889
1,127_1_127,11.901234567901234
1,129_1_129A,17.395833333333332
1,12_0_12A,12.777777777777779
1,12_0_12B,19.88888888888889
1,12_0_12C,16.244444444444444
1,12_1_12A,20.2
1,12_1_12B,19.511111111111113
1,130_0_130A,16.90909090909091
1,130_1_130A,21.415584415584416
1,131_0_131r,18.291666666666668
1,131_1_131r,19.114583333333332
1,132_0_132,24.5
1,132_1_132,22.6875
1,133_1_133,17.395833333333332
1,134_0_134Dr,19.75824175824176
1,134_1_134Dr,22.584269662921347
1,135_0_135,13.626373626373626
1,135_1_135,16.571428571428573
1,14_0_14,12.945054945054945
1,14_1_14,16.963414634146343
1,15_0_15,20.08450704225352
1,15_1_15,16.80597014925373
1,160_0_160,18.113636363636363
1,161_0_161,13.354166666666666
1,161_1_161,16.614583333333332
1,162_0_162con,16.441558441558442
1,162_1_162con,17.943661971830984
1,165_1_165,16.71875
1,167_0_167A,14.671875
1,167_1_167A,18.384615384615383
1,168_0_168,14.12
1,169_0_169A,22.733333333333334
1,169_1_169A,12.580645161290322
1,16_1_16,15.903225806451612
1,171_0_171,21.88888888888889
1,171_1_171,12.378787878787879
1,17_0_17A,16.666666666666668
1,184_0_184,18.40625
1,184_1_184,17.235294117647058
1,189_0_189,20.428571428571427
1,189_1_189,15.202898550724637
1,19_0_19,10.26086956521739
1,19_1_19,9.25531914893617
1,20_0_20,13.78888888888889
1,20_1_20,15.409090909090908
1,21_0_21C,13.852631578947369
1,21_1_21C,18.021052631578947
1,22_0_22,10.189873417721518
1,22_1_22,8.393258426966293
1,23_0_23,13.091954022988507
1,23_1_23,11.27659574468085
1,24_0_24B,27.5
1,25_0_25A,20.15686274509804
1,25_0_25B,14.422222222222222
1,25_0_25C,15.25
1,25_1_25A,14.745098039215685
1,25_1_25C,10.155555555555555
1,26_0_26,15.25263157894737
1,26_1_26,11.697916666666666
1,28_0_28,21.57894736842105
1,28_1_28,16.87878787878788
1,29_0_29Dcon,11.760416666666666
1,29_1_29Dcon,10.78125
1,30_0_30A,10.75
1,30_1_30A,9.104166666666666
1,31_0_31Con,6.958333333333333
1,31_1_31Con,17.41111111111111
1,32_0_32A,15.791666666666666
1,32_0_32C,12.510416666666666
1,32_0_32D,12.89873417721519
1,32_1_32A,15.59375
1,32_1_32C,10.791666666666666
1,32_1_32D,13.283950617283951
1,33_0_33Con,21.25
1,33_1_33Con,15.35483870967742
1,34_0_34C,15.580645161290322
1,34_1_34A,14.91578947368421
1,34_1_34C,15.578947368421053
1,35_0_35A,14.926315789473684
1,35_0_35B,0.0
1,35_1_35A,15.347368421052632
1,35_1_35B,16.5
1,36_0_36JCon,16.98
1,36_1_36JCon,19.22
1,37_0_37A,17.642105263157895
1,37_0_37B,17.170212765957448
1,37_1_37A,20.305263157894736
1,38_0_38A,18.8
1,39_0_39B,15.642105263157895
1,39_1_39A,18.74736842105263
1,39_1_39B,19.852631578947367
1,40_0_40A,18.14864864864865
1,40_0_40B,13.444444444444445
1,40_1_40A,17.0
1,41_0_41,13.127659574468085
1,42_0_42A,21.659574468085108
1,42_1_42A,17.903225806451612
1,43_0_43B,15.97872340425532
1,43_1_43A,20.648936170212767
1,43_1_43B,17.670212765957448
1,44_0_44,20.393617021276597
1,44_1_44,15.808510638297872
1,46_0_46,23.252747252747252
1,46_1_46,19.880434782608695
1,47_0_47B,17.763440860215052
1,47_1_47B,18.881720430107528
1,48_0_48,23.926470588235293
1,48_1_48,23.3265306122449
1,49_0_49,18.80851063829787
1,49_1_49,20.966666666666665
1,501_0_501Bbus,8.021739130434783
1,501_0_501D,10.217391304347826
1,501_1_501Bbus,9.402173913043478
1,501_1_501D,8.347826086956522
1,503_0_503con,8.326086956521738
1,503_1_503con,8.554347826086957
1,504_0_504A,7.891304347826087
1,504_0_504B,6.423913043478261
1,504_0_504Dbus,11.19767441860465
1,504_0_DIBQ,6.25
1,504_1_504Dbus,13.48235294117647
1,505_0_505con,7.793478260869565
1,505_0_DWRD,10.333333333333334
1,505_1_505con,7.282608695652174
1,506_0_506,9.847826086956522
1,507_0_507,13.647727272727273
1,507_1_507,11.032608695652174
1,509_0_509,7.076086956521739
1,509_1_509,8.391304347826088
1,50_0_50,13.795180722891565
1,50_1_50,14.2987012987013
1,510_0_510A,7.532608695652174
1,510_1_510A,6.75
1,512_0_512bus,8.228260869565217
1,512_1_512bus,10.98913043478261
1,51_0_51,20.52173913043478
1,51_1_51,22.73913043478261
1,52_0_52G,15.054347826086957
1,52_1_52Bcon,15.046511627906977
1,52_1_52Fcon,42.0
1,52_1_52G,18.76086956521739
1,52_1_T1T3,17.473684210526315
1,53_0_53A,18.684782608695652
1,53_1_53A,19.554347826086957
1,54_0_54A,16.391304347826086
1,54_0_54Bpm,16.22826086956522
1,54_1_54A,18.09090909090909
1,55_0_55,22.647058823529413
1,55_1_55,13.36734693877551
1,56_0_56A,17.736842105263158
1,56_1_56A,12.9
1,57_0_57,17.391304347826086
1,59_0_59A,18.16949152542373
1,59_0_59B,14.707692307692307
1,59_1_59A,24.615384615384617
1,59_1_59B,20.483333333333334
1,60_0_60B,15.653061224489797
1,60_1_60B,19.0
1,61_0_61,15.857142857142858
1,61_1_61,18.61904761904762
1,62_0_62,21.726190476190474
1,62_1_62,15.524390243902438
1,64_0_64,11.875
1,64_1_64,13.613636363636363
1,65_0_65,8.977777777777778
1,65_1_65,9.461538461538462
1,66_0_66A,14.219178082191782
1,66_0_66B,16.344827586206897
1,66_1_66A,13.58904109589041
1,66_1_66B,26.711111111111112
1,67_0_67A,18.011627906976745
1,68_0_68B,21.195652173913043
1,69_0_69A,12.563636363636364
1,69_0_69B,12.566666666666666
1,69_1_69A,21.878048780487806
1,69_1_69B,23.617021276595743
1,70_0_70A,18.24175824175824
1,70_1_70A,12.228260869565217
1,71_0_71,14.869565217391305
1,71_1_71,14.782608695652174
1,72_0_72A,4.890909090909091
1,72_0_72B,13.954545454545455
1,72_1_72A,10.659574468085106
1,72_1_72B,10.877777777777778
1,73_0_73Cp,20.0
1,73_1_73B,13.871794871794872
1,73_1_73C,18.102040816326532
1,74_0_74,15.064102564102564
1,74_1_74,13.741573033707866
1,75_0_75A,12.105263157894736
1,75_1_75A,9.82857142857143
1,76_0_76A,16.815217391304348
1,76_0_76B,14.028571428571428
1,76_1_76A,13.76086956521739
1,77_0_77,11.112676056338028
1,77_1_77,17.333333333333332
1,78_0_78,13.484848484848484
1,78_1_78,18.340425531914892
1,79_0_79A,20.313725490196077
1,79_0_79B,26.327272727272728
1,79_1_79A,15.69620253164557
1,79_1_79B,16.350649350649352
1,7_0_7,14.91304347826087
1,7_1_7,15.652173913043478
1,80_0_80,19.191011235955056
1,80_1_80,14.989010989010989
1,81_0_81,17.028169014084508
1,81_1_81,13.46987951807229
1,82_0_82,17.026315789473685
1,82_1_82,12.1
1,83_0_83,10.74712643678161
1,83_1_83,14.6
1,84_0_84A,16.22826086956522
1,84_1_84A,19.57608695652174
1,85_0_85A,20.956521739130434
1,86_1_86D,17.0
1,87_0_87A,17.704918032786885
1,87_1_87A,15.920634920634921
1,88_0_88A,10.072463768115941
1,88_0_88B,14.354430379746836
1,88_1_88A,17.73015873015873
1,88_1_88B,16.390243902439025
1,8_0_8,18.6
1,8_1_8,16.75824175824176
1,900_1_900,35.73913043478261
1,903_0_903A,13.293478260869565
1,903_1_903A,16.097826086956523
1,905_1_905Apm,14.186046511627907
1,90_0_90CCon,14.976470588235294
1,90_1_90CCon,7.304347826086956
1,91_0_91C,23.544444444444444
1,91_1_91C,18.16304347826087
1,924_1_924,36.0
1,925_0_925,19.11627906976744
1,925_1_925,16.325581395348838
1,927_0_927Dp,31.333333333333332
1,929_1_929Dcon,12.877551020408163
1,92_0_92,11.45
1,92_1_92,15.333333333333334
1,937_0_937,22.107142857142858
1,937_1_937,20.307692307692307
1,939_0_939B,19.706521739130434
1,939_1_939B,22.309859154929576
1,93_0_93,14.46938775510204
1,93_1_93,14.395348837209303
1,941_0_941,20.12
1,945_1_945,23.166666666666668
1,94_1_94A,10.195652173913043
1,952_0_952con,5.0
1,95_0_95A,18.619565217391305
1,95_0_95B,16.852941176470587
1,95_1_95A,20.02173913043478
1,95_1_95B,17.38235294117647
1,96_0_96Ap,0.0
1,96_1_96B,18.043478260869566
1,96_1_96D,21.26530612244898
1,97_0_97A,15.372093023255815
1,97_0_97B,14.173913043478262
1,97_1_97A,14.35632183908046
1,97_1_97B,16.863013698630137
1,985_0_985A,21.282608695652176
1,985_1_985A,16.858695652173914
1,98_0_98C,19.217391304347824
1,98_1_98C,20.786516853932586
1,996_1_996,21.8
1,99_0_99,16.90909090909091
1,99_1_99,12.76086956521739
1,9_0_9,17.315217391304348
1,9_1_9,19.82608695652174
2,100_0_100A,15.910112359550562
2,100_1_100A,18.375
2,101_0_101,13.779661016949152
2,101_1_101,21.566666666666666
2,102_0_102D,23.03370786516854
2,102_1_102D,18.02247191011236
2,104_0_104,24.1864406779661
2,104_1_104,21.2
2,106_0_106,18.40909090909091
2,107_0_107A,21.025641025641026
2,107_1_107B,15.73913043478261
2,108_0_108A,13.906976744186046
2,108_1_108A,22.68354430379747
2,109_0_109B,16.674418604651162
2,109_0_109C,9.069767441860465
2,109_1_109B,17.14814814814815
2,109_1_109C,16.21951219512195
2,110_0_110A,21.104477611940297
2,110_0_110C,20.08888888888889
2,110_1_110A,17.75609756097561
2,110_1_110C,9.91764705882353
2,111_0_111,18.294871794871796
2,111_1_111,17.395061728395063
2,112_0_112Cp,19.93258426966292
2,113_0_113,15.081395348837209
2,113_1_113,14.382022471910112
2,115_0_115,15.253521126760564
2,115_1_115,21.676923076923078
2,116_1_116,18.89887640449438
2,118_0_118p,18.09090909090909
2,118_1_118p,24.78082191780822
2,11_0_11A,20.46067415730337
2,11_1_11A,21.869565217391305
2,120_0_120,15.329268292682928
2,120_1_120,15.179487179487179
2,121_0_121,8.842696629213483
2,121_1_121,11.845238095238095
2,122_0_122,17.370786516853933
2,122_1_122,20.953846153846154
2,123_0_123B,21.69333333333333
2,123_0_123C,18.743589743589745
2,123_1_123B,18.571428571428573
2,123_1_123C,19.952380952380953
2,124_0_124Con,9.715909090909092
2,124_1_124Con,10.717948717948717
2,125_0_125,22.717391304347824
2,125_1_125,10.73611111111111
2,126_0_126Con,10.333333333333334
2,126_1_126Con,8.0
2,127_0_127,12.81081081081081
2,127_1_127,15.149253731343284
2,129_1_129A,19.204545454545453
2,12_0_12A,15.976190476190476
2,12_0_12B,17.142857142857142
2,12_0_12C,19.976190476190474
2,12_1_12A,19.523809523809526
2,12_1_12B,22.04255319148936
2,130_0_130A,16.794871794871796
2,130_1_130A,22.555555555555557
2,131_0_131r,15.25
2,131_1_131r,16.477272727272727
2,132_0_132,22.90277777777778
2,132_1_132,22.56756756756757
2,133_1_133,19.704545454545453
2,134_0_134Dr,19.337349397590362
2,134_1_134Dr,17.785714285714285
2,135_0_135,11.505882352941176
2,135_1_135,14.859154929577464
2,14_0_14,11.619047619047619
2,14_1_14,20.55
2,15_0_15,20.375
2,15_1_15,19.316666666666666
2,160_0_160,14.8
2,161_0_161,13.420454545454545
2,161_1_161,12.764705882352942
2,162_0_162con,16.96923076923077
2,162_1_162con,14.875
2,165_1_165,16.59090909090909
2,167_0_167A,16.83076923076923
2,167_1_167A,20.82608695652174
2,168_0_168,13.486486486486486
2,169_0_169A,22.444444444444443
2,169_1_169A,21.176470588235293
2,16_1_16,14.728395061728396
2,171_0_171,20.8
2,171_1_171,14.433333333333334
2,184_0_184,14.551724137931034
2,184_1_184,13.75
2,189_0_189,20.46969696969697
2,189_1_189,17.649122807017545
2,19_0_19,9.048192771084338
2,19_1_19,8.963414634146341
2,20_0_20,14.310344827586206
2,20_1_20,16.783132530120483
2,21_0_21C,14.375
2,21_1_21C,17.625
2,22_0_22,10.0
2,22_1_22,7.925925925925926
2,23_0_23,18.346153846153847
2,23_1_23,10.625
2,25_0_25A,19.574468085106382
2,25_0_25B,14.78048780487805
2,25_0_25C,18.875
2,25_1_25A,14.48076923076923
2,25_1_25C,12.170731707317072
2,26_0_26,15.818181818181818
2,26_1_26,12.261363636363637
2,28_0_28,23.82051282051282
2,28_1_28,14.301587301587302
2,29_0_29Dcon,13.352272727272727
2,29_1_29Dcon,12.0
2,304_1_304Bus,4.3076923076923075
2,306_1_306,4.4
2,30_0_30A,19.333333333333332
2,30_1_30A,9.714285714285714
2,310_1_310,9.75
2,31_0_31Con,9.034090909090908
2,31_1_31Con,13.904761904761905
2,32_0_32A,17.204545454545453
2,32_0_32C,13.011363636363637
2,32_0_32D,12.645569620253164
2,32_1_32A,15.147727272727273
2,32_1_32C,12.727272727272727
2,32_1_32D,12.3875
2,33_0_33Con,22.583333333333332
2,33_1_33Con,12.758620689655173
2,34_0_34C,16.337209302325583
2,34_1_34A,15.595505617977528
2,34_1_34C,15.842696629213483
2,35_0_35A,14.191011235955056
2,35_1_35A,15.314606741573034
2,36_0_36JCon,14.934426229508198
2,36_1_36JCon,17.20408163265306
2,37_0_37A,15.955056179775282
2,37_0_37B,18.147727272727273
2,37_1_37A,26.04494382022472
2,38_0_38A,18.96629213483146
2,39_0_39B,14.50561797752809
2,39_1_39A,16.60674157303371
2,39_1_39B,22.43820224719101
2,40_0_40A,15.364864864864865
2,40_0_40B,14.794520547945206
2,40_1_40A,16.28048780487805
2,41_0_41,17.22222222222222
2,42_0_42A,22.88888888888889
2,42_1_42A,19.280898876404493
2,43_0_43B,19.022988505747126
2,43_1_43A,19.444444444444443
2,43_1_43B,16.92222222222222
2,44_0_44,20.0
2,44_1_44,16.6
2,46_0_46,21.258823529411764
2,46_1_46,19.53846153846154
2,47_0_47B,16.87912087912088
2,47_1_47B,17.9010989010989
2,48_0_48,26.0
2,48_1_48,26.327272727272728
2,49_0_49,18.177777777777777
2,49_1_49,18.76923076923077
2,501_0_501Bbus,9.054347826086957
